-4.320000000000000284e+00,3.745619232618437877e+00,3.075541510781936836e+02,0.000000000000000000e+00
2.236349205045567778e+00,-1.000000000000000000e+00,2.636368752201049119e+02,8.796720321433110001e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.700000000000000178e+00,5.300000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.800000000000000044e+00,-2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.000000000000000666e-01,-4.470000000000000639e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.100000000000000089e+00,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
